,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
74,RIII.L,LSE,1.0,1.0,-4.53416,-3.61065,70.61153984984938,1646.9834757834758,-271.27165509825005,102.20773361818115,-0.36509117153209414,0.011684782608695652
75,HRI.L,LSE,0.938805,0.942229,1.24546,1.3155,500.11161717960067,13008.552950990621,664.9292057755961,104.06312821620756,0.17582276561242227,
76,RRE.L,LSE,0.034601,0.392603,5.39956,1.19,145.13810431609548,2367.6620516484636,188.66193672224483,150.67513572852994,0.2731459041871074,0.013528138528138528
77,POLY.L,LSE,0.573568,0.487692,0.7988,0.68187,1174.097944261268,1999.2839504166668,807.4031338221154,506.7587562914906,0.9904458598726115,0.03521726782164158
78,ABF.L,LSE,0.0,0.0,0.275,0.6195,1351.5025953240038,1228.625258511312,837.5267801696484,150.44668779421542,1.9708320349018387,0.01993606509735542
79,GAMA.L,LSE,0.525099,0.517868,0.22074,0.1669,13967.591962794862,8433.865918781727,2326.9910168067227,977.3362270588235,2.355803893294881,0.004046242774566474
80,CDFF.L,LSE,0.866864,0.862385,0.24948,1.03322,937.8120037847378,7218.1925675675675,972.9439890710382,75.94046561222676,0.04486426745872764,0.010028985507246376
81,HVPE.L,LSE,-3.380013,-3.854372,1.784,1.70614,164.0368739935514,-2121.657453369797,279.8698748889622,62.108706946391315,0.00266444636953618,
82,REL.L,LSE,0.642102,0.65153,0.28266,0.37275,3071.6334633205984,2973.4497689463956,1150.2583661065428,1547.5096921596923,1.016706762897621,0.027538415185296775
83,SUS.L,LSE,0.833143,0.772398,0.41929,1.2284,340.9258821542815,1162.2795488462862,417.9581055977543,116.30405787279014,0.5968449553784555,0.0718562874251497
84,OXIG.L,LSE,0.506949,0.494287,0.33793,0.24567,6223.3034571062735,6750.555555555556,1523.6363636363635,386.35930047694757,1.435326210502387,
85,BRK.L,LSE,0.0,0.0,0.00413,0.45134,5431.580912018674,249336.8761682243,2195.0835733091985,215.9529690548077,1.246571140869686,0.01238938053097345
86,BHP.L,LSE,0.0,0.0,0.60931,0.96016,523.5336141431794,1124.2404179268626,502.8732505226909,170.5967289719626,0.8323773894620311,0.0307571182449182
87,MNDI.L,LSE,0.45365,0.449814,0.71988,0.71797,655.3301852867936,966.8558490566038,470.4102815177479,188.07203327624174,1.625926758031903,
88,WEIR.L,LSE,0.329558,0.329081,0.17463,-1.66872,648.3080037124239,3286.952,-1071.925384816071,257.1145181476846,1.277641094460598,
89,SSON.L,LSE,0.014858,0.143281,1.93472,0.06574,7026.321789781085,37401.98578125,398.4836571743218,104.49961326727531,0.01260542143490209,
90,BOTB.L,LSE,0.584233,0.601131,0.25045,0.1239,16153.504778062383,2860.75986770428,1998.1988481786384,4455.593684000012,4.8243047836685395,0.02173913043478261
91,ABBY.L,LSE,0.234243,0.263478,0.42937,0.82439,558.9942215162429,1578.8361244599778,466.5242329924411,85.87958070946704,0.9690956011730205,
92,CRW.L,LSE,0.930528,0.943038,0.3214,0.29724,4524.33687189125,-8627.2751761293,1308.4199113792777,608.7466920096498,1.2344114445653864,0.017549668874172187
93,PLUS.L,LSE,0.927685,0.923002,2.98401,0.89796,304.0861109444292,1305.1093653395787,283.84466842105263,318.6894961875715,1.9095346566872762,0.024162924951892237
94,BRBY.L,LSE,0.621422,0.675461,-0.07048,0.36436,3578.0379229971004,6298.267010309279,1325.2318872017354,503.1559051227145,1.6260555251807303,0.007505812022583859
95,BMTO.L,LSE,0.474867,0.529225,0.16806,0.42292,1760.1736661935377,1506.1728395061725,744.4067796610169,144.13231819375164,2.718394757069461,0.005245901639344263
96,RAT.L,LSE,0.915786,0.92403,0.34719,0.23698,6154.651801519713,726.1965943632877,1448.382789280521,172.6245425978158,0.19171719797784872,0.03008021390374332
97,MTE.L,LSE,1.041176,0.947874,-1.35186,0.90544,2242.0881075734583,11443.711861784897,2030.0812225379555,156.15814353965388,0.10305931615285994,0.006190189386334738
98,DATA.L,LSE,0.433679,0.397197,0.046,0.03871,928135.2915357021,34395.06710192238,35403.09874929998,1346.9772727272727,0.9537633818281636,0.006648936170212766
99,DNLM.L,LSE,0.48911,0.514701,0.09817,0.33186,4885.2085744745,2851.77625818522,1612.9887936507937,1758.101972318339,3.0143854748603354,0.01376762928139691
100,BIOG.L,LSE,0.975087,1.103735,1.97301,-0.46621,-1345.986130271907,-26440.694423633573,714.5523584772009,160.2760019005014,0.23086126489011413,
101,PRSM.L,LSE,0.877372,0.859736,-0.50395,-0.55985,1629.7823630637176,-24309.66314506298,-850.8658692684037,762.6014149139579,0.7010910354412787,
102,SMIN.L,LSE,0.366972,0.410484,0.30141,0.36347,3124.52125130102,4464.871504390244,1120.7738674285715,231.42823221238936,0.8527618695732496,
