,Symbol,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM,Cluster
48,NAB.AX,1.0,1.0,0.39716,0.69188,11.153548928520292,-7.961837717673213,7.098326359832638,1.104321907600596,0.0404752767273088,8.27838827846154,1
49,IEL.AX,0.677032,0.669244,0.0376,0.22713000000000003,175.50540215023506,199.86615732090854,38.27176863791822,13.089172985851887,1.688576158468653,0.850954100051573,1
50,BKW.AX,0.30402199999999996,0.26616799999999996,1.60435,0.38799999999999996,16.001408321851905,43.4086122297829,6.203117248222259,1.1702395496526432,0.4884246606971737,4.4190476192000006,0
51,WBC.AX,1.0,1.0,0.33287,0.96473,5.5724553873833536,5.512933168316832,5.62856962345211,0.9885596981802044,0.04423032009110619,6.114805472980202,1
52,WPL.AX,0.071841,0.490241,-4.2981300000000005,-0.08116,75.41200914866191,10.00650361520501,-6.057021836711479,1.4471602988222698,0.3902755267423015,9.183694130317717,0
53,GMG.AX,0.744897,0.6255689999999999,0.36829,0.43177,25.837877203780817,87.33019285535221,11.122609811621967,3.0238020528444696,0.20011525448934825,1.6216216216216215,1
54,NWL.AX,0.0,0.0,0.09729,0.0864,639.6069140758236,239.03394328540497,55.23267510390476,56.63257994186429,1.9457512601437101,0.8117062396466042,0
56,COL.AX,0.263795,0.251916,0.36657,0.36657,26.411047233610354,14.774408602150539,9.68141086749285,8.932443594646271,4.147157883263393,2.4475809743004002,0
57,AUB.AX,0.9618059999999999,0.959408,0.41536999999999996,0.22399999999999998,59.77123023606797,75.19139599765946,13.43953310254667,2.9870245713050414,0.5731058767342081,2.8719126938541066,1
58,FMG.AX,0.5551699999999999,0.549113,0.73835,0.794,8.341629059621843,55.3253555607595,6.620605537944964,3.9640569172095828,0.9738011795879988,6.39784493635828,1
59,ORI.AX,0.30469,0.22298400000000002,0.4265,0.5553100000000001,19.722375733605944,10.90249350051177,10.804804209636519,1.7343396716417911,1.2992070425374638,3.0,0
60,NST.AX,0.272719,0.256251,0.17768,0.195,169.44572055903168,70.86636786689844,29.01890930810241,5.5910752346113695,0.8849323802239868,1.323568339715874,0
61,SFC.AX,0.24644499999999997,0.30635,0.69762,1.0080799999999999,4.616154418798389,26.62266650312768,4.672966048784689,1.8835495543965917,1.4772123475271224,5.076142131979696,0
62,OZL.AX,0.312663,0.357662,0.2462,0.3707,39.25922358779637,16.662342452727888,14.5346061418859,1.634768687346233,0.5648786558805227,1.5161502966381013,0
63,BSL.AX,0.22862800000000003,0.23210799999999998,-0.17743,0.35996999999999996,17.97990614269114,11.303069928812004,6.637746361143576,1.1283894908376764,2.067186837711824,0.9543285616905249,0
65,REH.AX,0.277015,0.2797,0.21265,0.18578,115.25286886241017,171.93261268126938,20.727546226994765,3.0913514846797283,1.8089594940639688,0.8209402882635553,0
67,TCL.AX,0.627425,0.606789,-0.10977,0.06956,9188.411071428569,69.06766304347825,635.4224999999999,4.841929133858266,0.2129138166894665,3.3691756272401427,1
68,OCL.AX,0.952859,0.956881,0.07188,0.0452,1445.281952675005,91.40983759083286,65.16849791282691,37.01603133859605,1.3363547156831999,0.7204610951008645,1
69,FLT.AX,0.9083479999999999,0.9368690000000001,-5.70449,0.19465,-22.518063251942053,-8.405805737955959,-4.1340152756055755,1.1821727879860788,1.2386274695141315,2.9133284777858703,1
71,GUD.AX,0.452612,0.473674,0.19528,0.3047,37.3522073349546,210.33617932270198,11.370899848889925,4.2720170926360606,1.3550359388061417,3.935751515264334,0
72,AGL.AX,0.310705,0.290082,1.0958299999999999,0.49583,8.54575972241794,12.378271696902654,4.37107719296875,1.0393149486687303,1.7271244051665533,7.373965387509407,0
73,CPU.AX,0.300322,0.347495,0.19965,0.22998000000000002,47.12279040728314,102.23906374181558,10.86127147376035,4.432784296515624,0.9265560546007204,3.5330261136712755,0
